Scripts/Analysis/osc_1650_-3025.cbf, 4, -3025, 1650
Scripts/Analysis/osc_1650_-3015.cbf, 4, -3015, 1650
Scripts/Analysis/osc_1650_-3005.cbf, 8, -3005, 1650
Scripts/Analysis/osc_1650_-2995.cbf, 7, -2995, 1650
Scripts/Analysis/osc_1650_-2985.cbf, 8, -2985, 1650
Scripts/Analysis/osc_1650_-2975.cbf, 8, -2975, 1650
Scripts/Analysis/osc_1650_-2965.cbf, 6, -2965, 1650
Scripts/Analysis/osc_1650_-2955.cbf, 5, -2955, 1650
Scripts/Analysis/osc_1650_-2945.cbf, 6, -2945, 1650
Scripts/Analysis/osc_1650_-2935.cbf, 4, -2935, 1650
Scripts/Analysis/osc_1650_-2925.cbf, 3, -2925, 1650
Scripts/Analysis/osc_1650_-2915.cbf, 7, -2915, 1650
Scripts/Analysis/osc_1650_-2905.cbf, 3, -2905, 1650
Scripts/Analysis/osc_1650_-2895.cbf, 4, -2895, 1650
Scripts/Analysis/osc_1650_-2885.cbf, 8, -2885, 1650
Scripts/Analysis/osc_1650_-2875.cbf, 5, -2875, 1650
Scripts/Analysis/osc_1650_-2865.cbf, 4, -2865, 1650
Scripts/Analysis/osc_1650_-2855.cbf, 3, -2855, 1650
Scripts/Analysis/osc_1650_-2835.cbf, 7, -2835, 1650
Scripts/Analysis/osc_1650_-2825.cbf, 6, -2825, 1650
Scripts/Analysis/osc_1650_-2815.cbf, 4, -2815, 1650
Scripts/Analysis/osc_1650_-2805.cbf, 5, -2805, 1650
Scripts/Analysis/osc_1650_-2795.cbf, 4, -2795, 1650
Scripts/Analysis/osc_1650_-2785.cbf, 7, -2785, 1650
Scripts/Analysis/osc_1650_-2775.cbf, 5, -2775, 1650
Scripts/Analysis/osc_1650_-2765.cbf, 3, -2765, 1650
Scripts/Analysis/osc_1650_-2755.cbf, 3, -2755, 1650
Scripts/Analysis/osc_1650_-2745.cbf, 5, -2745, 1650
Scripts/Analysis/osc_1650_-2725.cbf, 5, -2725, 1650
Scripts/Analysis/osc_1650_-2705.cbf, 4, -2705, 1650
Scripts/Analysis/osc_1650_-2695.cbf, 4, -2695, 1650
Scripts/Analysis/osc_1650_-2665.cbf, 5, -2665, 1650
Scripts/Analysis/osc_1650_-2655.cbf, 3, -2655, 1650
Scripts/Analysis/osc_1650_-2645.cbf, 8, -2645, 1650
Scripts/Analysis/osc_1650_-2635.cbf, 4, -2635, 1650
Scripts/Analysis/osc_1650_-2615.cbf, 7, -2615, 1650
